comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Flavonifractor,0.1124979710939076,0.6604064524118903,0.8127469391484817
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Anaeromassilibacillus,-0.20401044075895633,-0.5490048103439824,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Gemmiger,-0.08798210268907197,-0.5953482010016258,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Lacrimispora,-0.11351641327418382,-0.615244078640993,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Phocea,0.14787062191478295,0.5561884791433921,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Romboutsia,0.1715515727291429,0.5950249036792661,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Ruthenibacterium,0.6519560166273959,0.5779737145440258,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Slackia,-0.3230028931646832,-0.5695673725780289,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Streptococcus,-0.24564992455552975,-0.600682884876619,0.8245316102493
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Anaerotruncus,-0.18224976677316537,-0.5241036480638921,0.8369075871001926
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Dysosmobacter,-0.09757384095012804,-0.5085514343937334,0.8402166821588046
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Megasphaera,0.7609644320166972,0.4567077457053898,0.8667598804086968
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Negativibacillus,0.08486530862735396,0.4611086652729328,0.8667598804086968
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Enterocloster,0.10808775358676392,0.4249750215215768,0.885528446538903
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Laceyella,0.9286481920154548,0.3496106173287556,0.9231615310670762
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Mordavella,-0.4402225641222654,-0.36761431578535214,0.9231615310670762
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Olsenella,-0.6475348058716605,-0.3486669113065488,0.9231615310670762
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Parabacteroides,0.08506310692202053,0.32282836069376575,0.935894912624148
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Agathobaculum,0.1550151676718989,0.27772047001830874,0.9572372462417886
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Flintibacter,0.04050436851859109,0.2751589664713329,0.9572372462417886
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Barnesiella,0.15694574838915434,0.25141615469015693,0.9605893641643894
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Monoglobus,0.31860611066565725,0.24643876883113297,0.9605893641643894
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Alistipes,-0.05326996990623971,-0.10467506419993206,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Allisonella,-0.06383459630952505,-0.1040093392528076,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Bacteroides,0.02727623871630227,0.1358050776353899,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Colidextribacter,0.0595305780569616,0.2063713400140285,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Faecalimonas,-0.0182774080567392,-0.1174711153933492,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Holdemanella,-0.05239367555394053,-0.12782259788288106,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Papillibacter,-0.6273230211038422,-0.1662963985474341,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Peptostreptococcus,0.562318006155891,0.1551189411072488,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Pseudoflavonifractor,0.09473710584236092,0.14794635414721,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Senegalimassilia,0.08817510472678353,0.11639866867946644,0.9763336749976356
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Collinsella,-0.01477683524605039,-0.06887365786153872,0.9944781087788594
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Eggerthella,0.04481569294405058,0.02768875031841525,0.9944781087788594
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Lachnospira,-0.00857622961848224,-0.02455343892853089,0.9944781087788594
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Neglecta,-0.09954478264280028,-0.02797954848901554,0.9944781087788594
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Pseudobutyrivibrio,-0.07194917002466458,-0.01951173536694423,0.9944781087788594
mBHI_t24_Stirred_CGA,mBHI,24,Stirred,CGA,Coprococcus,-2.6793512902826796e-4,-0.00338224402762913,0.9973013648546944
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Eubacterium,1.5500277553271873,4.7588640117871,2.005261052022549e-4
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Holdemanella,-2.199345119559446,-4.365023931683551,6.546105357204615e-4
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Acidaminococcus,1.6187063895034908,4.093335092951713,0.00145989632204385
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Paeniclostridium,-3.4707668110600323,-3.54576474860068,0.01008049472846388
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Adlercreutzia,1.0687248380685417,2.643916048444204,0.16882313804817065
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Negativibacillus,-0.7774080049695422,-2.488506599782751,0.22021546982116935
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaerotignum,1.105845652264318,2.268319027881875,0.30911852907310106
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Intestinibacter,-1.1821337533069765,-2.211368101418235,0.30911852907310106
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Roseburia,0.7006159131194035,2.2297807089943067,0.30911852907310106
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Escherichia,0.8951165450368553,2.154269677669462,0.32155600247612287
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Aminipila,-5.705020643012113,-1.9830903226129577,0.37636143394994576
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Butyrivibrio,5.9462181628873605,2.0326584816079194,0.37636143394994576
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Megasphaera,2.10374343805442,1.981797328870316,0.37636143394994576
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Oscillibacter,0.5898798205874969,1.9469152076706968,0.37922320100324514
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaerobutyricum,-0.40872318421203374,-1.8472387412029545,0.44435948842658674
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Fournierella,2.12993126297658,1.7254777768411294,0.5116155736805117
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Odoribacter,-5.349268875390321,-1.7451914620385385,0.5116155736805117
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Blautia,-0.3088309127546528,-1.6604529714648717,0.5540447895397487
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Dysosmobacter,0.4393527612161901,1.629062213103551,0.5599939207344546
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Clostridium,1.5994310935117313,1.5993552685335015,0.5651696802800303
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Phocaeicola,-0.4964537181663979,-1.5544778899384757,0.5889170506031969
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Enterorhabdus,0.9933207260832062,1.4928545229503642,0.6342705894941708
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Allisonella,-0.7675397411715266,-1.4523319124093217,0.655659210287244
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Romboutsia,-0.7728577236210062,-1.4165818314288623,0.6720974177732669
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Prevotella,-0.528340482594678,-1.388966794252376,0.6791525321614807
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaerostipes,-0.3979210056421722,-1.3453466196255388,0.707187402924166
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Clostridioides,-4.894209207637099,-1.2473744149960797,0.7808144662802671
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Megamonas,1.3086303114879947,1.25146107159556,0.7808144662802671
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Caproiciproducens,-3.8081858338024337,-0.966042576067836,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Cuneatibacter,-3.906103730982401,-0.9914507385007474,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Duncaniella,-0.3236765989626329,-1.0566480142326815,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Erysipelatoclostridium,-3.849961601241193,-0.9768836115817416,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Massiliprevotella,-3.7642257293526993,-0.9546333426772996,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Mitsuokella,4.2892159415550974,1.0891859817813438,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Papillibacter,-4.165283664716725,-1.0586665628324323,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Peptostreptococcus,-1.445271295499562,-1.0846815208803162,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Streptococcus,1.0886841648661951,1.034580844572208,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Sutterella,-0.2998599915833442,-0.9500311884898054,0.927261309414751
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Emergencia,-3.4666977269132904,-0.87738291072794,0.94729522367208
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Fusicatenibacter,-0.2235218112424885,-0.8488285159946853,0.94729522367208
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Hydrogenoanaerobacterium,-3.57571684037814,-0.9056943190727887,0.94729522367208
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Mediterraneibacter,-0.1849326954587723,-0.8333102015761248,0.94729522367208
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Mogibacterium,0.4735460692927104,0.8866019425958194,0.94729522367208
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Ruthenibacterium,1.0389471278798224,0.848655747284138,0.94729522367208
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Bacteroides,-0.2915704016263757,-0.7932559331237168,0.959669845519216
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Lacrimispora,-0.3175647792914468,-0.7840619190096638,0.959669845519216
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Slackia,0.2467089831050746,0.7757313939371081,0.959669845519216
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Bifidobacterium,-0.9481102323900988,-0.7471880106631121,0.9603998306962562
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Terrisporobacter,-0.5979608821144935,-0.7439789007340655,0.9603998306962562
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Gordonibacter,0.30288946707073877,0.72390516086236,0.966395360427632
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Agathobaculum,-0.04457943909659798,-0.06004701198639382,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Alistipes,-0.0244152263007257,-0.05118789023876635,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaeromassilibacillus,0.02605661609286175,0.04185728430735392,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaerotruncus,0.11912930261912984,0.2236989923666893,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Bariatricus,0.02758864805135674,0.08821934239291286,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Barnesiella,-0.05438804990250281,-0.0477082377036206,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Butyricicoccus,0.2075579789151208,0.3954290807846632,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Catenibacterium,-0.1034536196261774,-0.1524782724224799,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Christensenella,-0.26788633374005777,-0.4838341273753757,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Colidextribacter,0.23457725385415384,0.4851709118241048,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Collinsella,-0.12888266722458308,-0.38322350894341073,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Desulfovibrio,1.4067120000123388,0.5491438298302502,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Dialister,-0.16023897098306758,-0.578001129985309,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Dorea,-0.0996006340642128,-0.4680007473857242,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Duodenibacillus,-0.715902415492337,-0.20731081089967088,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Eggerthella,-0.12838085763236862,-0.3775403348746353,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Enterocloster,0.05798115889964545,0.11882897688208265,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Enterococcus,0.3641799488195281,0.30440008464318663,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Faecalibacterium,0.25070141969388415,0.6090524727722338,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Faecalicatena,-0.08105744271425418,-0.3433876676567972,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Faecalimonas,-0.07995916400710351,-0.3450371727619267,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Flavonifractor,0.18475311464485997,0.5670167369539075,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Flintibacter,0.15609838771207088,0.6242639905584997,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Gemmiger,-0.0968080198637243,-0.4118930491564398,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Hespellia,0.1934704193030788,0.16767090392368436,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Hungatella,-0.07371492747919833,-0.22348762861622232,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Ihubacter,0.5168718406982986,0.47086962148374134,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Intestinimonas,-0.04070854905139221,-0.05228456884496255,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Laceyella,1.436509409128925,0.4423369771927743,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Lachnoclostridium,-0.1847456438811009,-0.5140681505105127,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Lachnospira,0.5257326967763044,0.4763999339571581,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Lactobacillus,0.2779547789697776,0.14352589706873917,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Longibaculum,0.6693141677181637,0.34495592160307004,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Massilistercora,0.220042268042027,0.1751595958438189,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Monoglobus,-1.303149080176556,-0.5216540747965392,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Mordavella,-0.31287058019649266,-0.17306772501783368,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Muribaculum,-1.1087974274517562,-0.42658103856924207,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Neglecta,1.403528027953383,0.5592201387722436,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Olsenella,-0.09860499142479882,-0.1289456275341911,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Parabacteroides,0.05476491975952986,0.2281452887270247,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Parasutterella,-0.1495493073671248,-0.2834632918690638,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Phascolarctobacterium,0.0223042330692135,0.0612954675319878,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Phocea,0.21708315300516,0.38633867036772096,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Pseudobutyrivibrio,0.5582521128050048,0.15968553901096735,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Pseudoflavonifractor,-0.3258400582351784,-0.17618466859220588,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Robinsoniella,-0.5634022407283384,-0.3157558399494301,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Ruminococcus,0.09194918170377044,0.2855435257290174,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Salmonella,0.908484754621551,0.25139222905554365,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Senegalimassilia,-0.14505168786681663,-0.3332712901469019,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Shigella,0.8784308122068448,0.2498824981928695,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Spiroplasma,-0.3718183698537064,-0.1210222614482043,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Subdoligranulum,0.5053005797328488,0.13261704932010734,0.9760890615477322
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Coprococcus,-0.00149772780275229,-0.00561958164367804,0.9955162461676156
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Sutterella,0.3892566397984952,3.614947046739348,0.02974049282363067
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Oscillibacter,-0.16873326321752552,-2.3057905772482,0.6970371208583618
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Prevotella,0.40842741656562515,2.3285671841011166,0.6970371208583618
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Acidaminococcus,0.27616098884738816,1.402302289459212,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Alistipes,0.433914921223603,1.3902294124642436,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Anaerobutyricum,-0.3542036602407294,-1.3847189161425224,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Barnesiella,0.5476845076128396,1.4096602551602495,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Blautia,-0.15000250234839912,-1.7396918493271687,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Butyricicoccus,0.2637188268143939,1.4936704821431686,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Collinsella,0.20615355130599156,1.4825680906868597,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Eggerthella,0.6409730834163747,1.9871358792664848,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Enterococcus,-0.8243707826000859,-1.5608666181864124,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Flintibacter,-0.1038558513585005,-1.7371777188172493,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Hungatella,-0.14756736951355154,-1.3209481627438109,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Intestinibacter,-1.0144680941508342,-1.733971465380878,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Megamonas,-0.6220318300818763,-1.515582006920242,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Megasphaera,-0.6868891410012229,-1.4522244413927006,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Mogibacterium,-0.5340214570896872,-1.5533275193090643,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Paeniclostridium,-6.016904775327874,-1.9964083369968888,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Phocaeicola,0.29713211830638236,1.6197925945322067,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Ruminococcus,-0.4988800274470647,-1.3261149970009614,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Spiroplasma,-0.8858314866378314,-1.3296966136677315,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Streptococcus,-0.7458959265551591,-1.4375995808388409,0.8028411417276867
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Anaerostipes,-0.2163814510770181,-1.0345485866365738,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Bacteroides,0.29540360992527054,1.0733033473835136,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Butyrivibrio,-4.063616135640384,-1.0351009878172408,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Caproiciproducens,-4.11745501058768,-1.0490010604388371,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Catenibacterium,-0.7156581600558982,-1.2714567573713391,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Colidextribacter,-0.2120465170189263,-1.1669157283942075,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Coprococcus,-0.11440375383480904,-1.12646299133976,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Holdemania,-4.324349674360019,-1.102398729162708,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Intestinimonas,0.4652824220367129,1.1029037236393735,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Monoglobus,-1.858589214680315,-1.0756412854314867,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Olsenella,0.5354203566576266,1.1101869903294477,0.8245061596798614
mBHI_t48_Static_CGA,mBHI,48,Static,CGA,Parabacteroides,0.2099499586681604,1.2041743092457509,0.8245061596798614
